"country","actor.name","is.non.gov.actor.connected.to.gov","event.name.description","tmk","part.civ.war","civ.war.name","part.int.war","int.war.name","year","is.government.actor","primary.location","pl.ccode","pl.gwn","secondary.location","intent.4.a.actor.org.pln","intent.4.b.actor.stat.int","tmk.st","tmk.end","deaths.est","deaths.est.crit","group1.name","group1.best.fatalities.estimate","group1.high.fatalities.estimate","group1.low.fatalities.estimate","group1.tmk.eth","group1.tmk.eth.nm","group1.tmk.eth.id","group1.tmk.rel","group1.tmk.rel.nm","group1.tmk.rel.id","group1.tmk.pol","group1.tmk.pol.nm","group2.name","group2.best.fatalities.estimate","group2.high.fatalities.estimate","group2.low.fatalities.estimate","group2.tmk.eth","group2.tmk.eth.nm","group2.tmk.eth.id","group2.tmk.rel","group2.tmk.rel.nm","group2.tmk.rel.id","group2.tmk.pol","group2.tmk.pol.nm","group3.name","group3.best.fatalities.estimate","group3.high.fatalities.estimate","group3.low.fatalities.estimate","group3.tmk.eth","group3.tmk.eth.nm","group3.tmk.eth.id","group3.tmk.rel","group3.tmk.rel.nm","group3.tmk.rel.id","group3.tmk.pol","group3.tmk.pol.nm","group4.name","group4.best.fatalities.estimate","group4.high.fatalities.estimate","group4.low.fatalities.estimate","group4.tmk.eth","group4.tmk.eth.nm","group4.tmk.eth.id","group4.tmk.rel","group4.tmk.rel.nm","group4.tmk.rel.id","group4.tmk.pol","group4.tmk.pol.nm","group5.name","group5.best.fatalities.estimate","group5.high.fatalities.estimate","group5.low.fatalities.estimate","group5.tmk.eth","group5.tmk.eth.nm","group5.tmk.eth.id","group5.tmk.rel","group5.tmk.rel.nm","group5.tmk.rel.id","group5.tmk.pol","group5.tmk.pol.nm","total.deaths","tmk.end.type","tmk.end.type.military","tmk.end.type.leader","tmk.end.type.peace","tmk.end.type.ceasefire","tmk.end.type.submission","tmk.end.type.other.uncertain","mil.int","mil.int.id","mil.int.ccid","tmk.group1.size","tmk.group2.size","tmk.group3.size","trig","trig.strat.env","trig.strat.env.nm","trig.to.host.pop","trig.to.host.pop.nm","trig.crac.prot","trig.crac.prot.nm","trig.sym.sig.vio","trig.sym.sig.vio.nm","trig.other","trig.other.nm","trig.inst.perp","trig.inst.perp.nm","trig.inst.targ.grp","trig.inst.targ.grp.nm","trig.inst.oth","trig.inst.oth.nm","trig.inst.oth.con.gov","trig.inst.oth.con.targ","tmk_id","duration","tmk.ordinal","intent.4a.any","intent.4b.any","tmk.ordinal.max","genpol.ongoing","genpol.onset"
"Philippines","ASG ","0","Moro conflict",1,1,"Moro conflict","0",NA,1995,0,"Philippines",840,840,NA,0,0,"15/03/95","04/04/95",51,"UCDP Estimate","Christians","25","51","25",0,NA,NA,1,"Christian","ARC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,"Low activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5936400",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippines-ASG -1995",1,1,0,0,1,0,0
"Philippines","Government of the Philippines","0","Malisbong massacre",1,1,"Moro conflict","0",NA,1974,1,"Philippines",840,840,NA,1,0,"01/09/74","31/12/74",1500,"Moro Women's Centre","Muslims","1500","1500","1000",0,NA,NA,1,"Muslims","ARI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,"Possible future massacres occurred but no reliable records",0,0,0,0,0,1,"0",NA,NA,"2409000",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippines-Government of the Philippines-1974",1,4,1,0,4,1,1
"Rumania","Government of Rumania","0","Fall of Ceaucescu regime",1,0,NA,"0",NA,1989,1,"Rumania",360,360,NA,0,0,"17/12/89","24/12/89",2000,"UCDP Estimate","Anti Ceaucescu Protestors","179","2000","179",NA,NA,NA,NA,NA,NA,1,"Anti Ceaucescu Protestors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Ceaucescu Regime Overthrown",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Mass protest","0",NA,"1","Regime crackdown on protest","0",NA,"0",NA,"1","Government forces","1","Protestors","0",NA,"0",NA,"Rumania-Government of Rumania-1989",1,2,0,0,2,0,0
"Russia (Soviet Union)","Government of Russia (Soviet Union)","0","First Chechen War",1,1,"First Chechen War","0",NA,1995,1,"Russia (Soviet Union)",365,365,NA,0,0,"07/04/95","31/07/96",2471,"UCDP Estimate","Chechens","141","2471","141",1,"Chechen","36516000",1,"Muslim","ARI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2471,"Ended in 1996",0,0,0,0,1,0,"0",NA,NA,"1100000",NA,NA,"1","1","Russian assault on Grozny","0",NA,"0",NA,"0",NA,"0",NA,"1","Russian army","0",NA,"0",NA,"0",NA,"Russia (Soviet Union)-Government of Russia (Soviet Union)-1995",1,2,0,0,2,0,0
"Russia (Soviet Union)","Government of Russia (Soviet Union)","0","Second Chechen War",1,1,"Second Chechen War","0",NA,1999,1,"Russia (Soviet Union)",365,365,NA,0,0,"06/09/99","31/12/01",475,"UCDP Estimate","Chechens","311","475","311",1,"Chechen","36516000",1,"Muslim","ARI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2718,"Russian Victory over IBB",0,0,0,0,1,0,"0",NA,NA,"1100000",NA,NA,"1","1","IIB Invasion of Dagestan","1","IIB Invasion of Dagestan","0",NA,"0",NA,"0",NA,"0",NA,"1","International Islamic Brigade","0",NA,"0",NA,"Russia (Soviet Union)-Government of Russia (Soviet Union)-1999",1,2,0,0,2,0,0
"Russia (Soviet Union)","Government of Russia (Soviet Union)","0","Second Chechen War",1,1,"Second Chechen War","0",NA,2000,1,"Russia (Soviet Union)",365,365,NA,0,0,"06/09/99","31/12/01",1854,"UCDP Estimate","Chechens","1597","1854","1570",1,"Chechen","36516000",1,"Muslim","ARI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2718,"Russian Victory over IBB",0,0,0,0,1,0,"0",NA,NA,"1100000",NA,NA,"1","1","IIB Invasion of Dagestan","1","IIB Invasion of Dagestan","0",NA,"0",NA,"0",NA,"0",NA,"1","International Islamic Brigade","0",NA,"0",NA,"Russia (Soviet Union)-Government of Russia (Soviet Union)-1999",2,2,0,0,2,0,0
"Russia (Soviet Union)","Government of Russia (Soviet Union)","0","Second Chechen War",1,1,"Second Chechen War","0",NA,2001,1,"Russia (Soviet Union)",365,365,NA,0,0,"06/09/99","31/12/01",389,"UCDP Estimate","Chechens","188","389","188",1,"Chechen","36516000",1,"Muslim","ARI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2718,"Russian Victory over IBB",0,0,0,0,1,0,"0",NA,NA,"1100000",NA,NA,"1","1","IIB Invasion of Dagestan","1","IIB Invasion of Dagestan","0",NA,"0",NA,"0",NA,"0",NA,"1","International Islamic Brigade","0",NA,"0",NA,"Russia (Soviet Union)-Government of Russia (Soviet Union)-1999",3,2,0,0,2,0,0
"Rwanda","Government of Rwanda","0","Inyenzi attacks/killing of Tutsis",1,0,NA,"0",NA,1963,1,"Rwanda",517,517,NA,0,0,"23/12/63","31/01/64",NA,"Lemarchand 1992","Hutu",NA,NA,NA,1,"Hutu","51701000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,"Killings ended as rebels were defeated",0,0,0,0,1,0,"0",NA,NA,"50000",NA,NA,"1","1","Inyenzi rebel invasion","1","Inyenzi rebel invasion","0",NA,"0",NA,"0",NA,"0",NA,"1","Inyenzi rebels (Tutsi)",NA,NA,NA,NA,"Rwanda-Government of Rwanda-1963",1,2,0,0,2,0,0
"Rwanda","Government of Rwanda","0","Inyenzi attacks/killing of Tutsis",1,0,NA,"0",NA,1964,1,"Rwanda",517,517,NA,0,0,"23/12/63","31/01/64",10000,"Lemarchand 1992","Hutu","10000","14000","5000",1,"Hutu","51701000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,"Killings ended as rebels were defeated",0,0,0,0,1,0,"0",NA,NA,"50000",NA,NA,"1","1","Inyenzi rebel invasion","1","Inyenzi rebel invasion","0",NA,"0",NA,"0",NA,"0",NA,"1","Inyenzi rebels (Tutsi)",NA,NA,NA,NA,"Rwanda-Government of Rwanda-1963",2,2,0,0,2,0,0
"Rwanda","Government of Rwanda","0","Rwandan Civil War",1,1,"Rwandan Civil War","0",NA,1991,1,"Rwanda",517,517,NA,1,1,"01/01/91","06/04/94",1432,"UCDP Estimate","Rwandan Tutsi",NA,"1432","932",1,"Rwandan Tutsi","51702000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e+05,"Continued into 1992",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1000000",NA,NA,"1","1","RFP Invasion of Rwanda 1990","1","RFP Invasion of Rwanda 1990","0",NA,"0",NA,"0",NA,"0",NA,"1","Rwandan Patriotic Front",NA,NA,NA,NA,"Rwanda-Government of Rwanda-1991",1,8,1,1,8,1,1
"Rwanda","Government of Rwanda","0","Rwandan Civil War",1,1,"Rwandan Civil War","0",NA,1992,1,"Rwanda",517,517,NA,1,1,"01/01/91","06/04/94",869,"UCDP Estimate","Rwandan Tutsi",NA,"869","807",1,"Rwandan Tutsi","51702000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e+05,"Continued into 1993",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1000000",NA,NA,"1","1","RFP Invasion of Rwanda 1990","1","RFP Invasion of Rwanda 1990","0",NA,"0",NA,"0",NA,"0",NA,"1","Rwandan Patriotic Front",NA,NA,NA,NA,"Rwanda-Government of Rwanda-1991",2,8,1,1,8,1,0
"Rwanda","Government of Rwanda","0","Rwandan Civil War",1,1,"Rwandan Civil War","0",NA,1993,1,"Rwanda",517,517,NA,1,1,"01/01/91","06/04/94",376,"UCDP Estimate","Rwandan Tutsi",NA,"376","376",1,"Rwandan Tutsi","51702000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e+05,"Continued into 1994",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1000000",NA,NA,"1","1","RFP Invasion of Rwanda 1990","1","RFP Invasion of Rwanda 1990","0",NA,"0",NA,"0",NA,"0",NA,"1","Rwandan Patriotic Front",NA,NA,NA,NA,"Rwanda-Government of Rwanda-1991",3,8,1,1,8,1,0
"Rwanda","Government of Rwanda","0","Rwandan Genocide",1,1,"Rwandan Civil War","0",NA,1994,1,"Rwanda",517,517,NA,1,1,"07/04/94","15/07/94",8e+05,"UCDP Estimate","Rwandan Tutsi","800000","1","500",1,"Rwandan Tutsi","51702000",0,NA,NA,0,NA,"Hutu Moderates",NA,"-1","-1",1,"Hutu","51701000",0,NA,NA,1,"Hutu Moderates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e+05,"RFP Militarily took control of Rwanda",0,1,0,0,0,0,"0",NA,NA,"1000000",NA,NA,"1","1","Assasination of Rwandan President","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Actor remains disputed","0","0","Rwanda-Government of Rwanda-1991",4,8,1,1,8,1,0
"Rwanda","Government of Rwanda","0","Rwandan Rebel Conflict",1,0,NA,"0",NA,1997,1,"Rwanda",517,517,NA,0,0,"01/01/97","31/12/97",4176,"UCDP Estimate","Rwandan Hutu",NA,"4176","1126",1,"Rwandan Hutu","51701000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4176,"Violence decreased by end of 1997",NA,NA,NA,NA,NA,NA,"0",NA,NA,"6000000",NA,NA,"1","0",NA,"0",NA,"0",NA,"0",NA,"1","Repatriation of Hutus into Rwanda","1","Rwandan Army","0",NA,"0",NA,"0","0","Rwanda-Government of Rwanda-1997",1,2,0,0,2,0,0
"Rwanda","Parmehutu self-defence militias","1","Massacres of Tutsis",1,0,NA,"0",NA,1963,0,"Rwanda",517,517,NA,0,1,"23/12/63","31/12/63",10000,"SciencesPo Mass Violence and Resistance","Tutsi","10000","14000","8000",1,"Tutsi","51702000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,"Low activity",NA,NA,NA,NA,NA,NA,"0",NA,NA,"630000",NA,NA,"1","0",NA,"0",NA,"0",NA,"0",NA,"1","Attack launched by exiled Tutsis from Burundi","0",NA,"1","Tutsis","0",NA,NA,NA,"Rwanda-Parmehutu self-defence militias-1963",1,4,0,1,4,1,1
"Serbia (Yugoslavia)","Government of Serbia (Yugoslavia)","0","Kosovo war",1,1,"Kosovo war","1",NA,1998,1,"Serbia (Yugoslavia)",345,345,NA,1,1,"31/03/98","10/06/99",484,"UCDP Estimate","Kosovar Albanians","211","484","211",1,"Kosovar Albanians","34506000",1,"Sunni Muslims","ARI1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3321,"Third-party intervention (air strikes), followed by negotiated settlement",1,0,0,0,0,0,"0",NA,NA,"1600000",NA,NA,"1","1","KLA Attacks","1","KLA Attacks","0",NA,"0",NA,"0",NA,"0",NA,"1","KLA","0",NA,"0",NA,"Serbia (Yugoslavia)-Government of Serbia (Yugoslavia)-1998",1,6,1,1,6,1,1
"Serbia (Yugoslavia)","Government of Serbia (Yugoslavia)","0","Kosovo war",1,1,"Kosovo war","1",NA,1999,1,"Serbia (Yugoslavia)",345,345,NA,1,1,"31/03/98","10/06/99",2837,"UCDP Estimate","Kosovar Albanians","2837","2837","781",1,"Kosovar Albanians","34506000",1,"Sunni Muslims","ARI1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3321,"Third-party intervention (air strikes), followed by negotiated settlement",1,0,0,0,0,0,"1","NATO",NA,"1600000",NA,NA,"1","1","KLA Attacks","1","KLA Attacks","0",NA,"0",NA,"0",NA,"0",NA,"1","KLA","0",NA,"0",NA,"Serbia (Yugoslavia)-Government of Serbia (Yugoslavia)-1998",2,6,1,1,6,1,0
"Somalia","Government of Somalia","0","Somali Civil War",1,1,"Somali Civil War","0",NA,1988,1,"Somalia",520,520,NA,1,1,"01/05/88","30/03/89",5000,"Gersony Report","Isaak","5000","5000","5000",1,"Isaak","52001000",0,NA,NA,1,"SNM Supporting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10234,"Collapse of Barre regime ",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","SNM attacks on Burao and Hargeisa","1","SNM attacks on Burao and Hargeisa","0",NA,"0",NA,"0",NA,"0",NA,"1","SNM ",NA,NA,NA,NA,"Somalia-Government of Somalia-1988",1,7,1,1,7,1,1
"Somalia","Government of Somalia","0","Somali Civil War",1,1,"Somali Civil War","0",NA,1989,1,"Somalia",520,520,NA,1,0,"01/03/88","31/12/89",5234,"UCDP Estimate","Issaq",NA,"5234","688",1,"Issaq","52001000",0,NA,NA,1,"Issaq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10234,"Violence fell below threshold in 1990",NA,NA,NA,NA,NA,NA,"0",NA,NA,"2000000",NA,NA,"1","1","SNM Attacks May 1988","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","SNM (Somali National Movement)","0",NA,"0",NA,"Somalia-Government of Somalia-1988",2,4,1,1,7,1,0
"Somalia","Government of Somalia","0","Somali Civil War",1,1,"Somali Civil War","0",NA,1991,1,"Somalia",520,520,NA,0,0,"01/01/91","31/12/91",455,"UCDP Estimate","Darod Clan","450","455","400",1,"Darod","52001000",0,NA,NA,1,"Siad Barre Clan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455,"Data unavailable or unclear after 1991",0,0,0,0,0,1,"0",NA,NA,NA,NA,NA,"1","1","Overthrow of Siad Barre regime","0",NA,"0",NA,"0",NA,"0",NA,"1","USC (Somali Government)","0",NA,"0",NA,"0",NA,"Somalia-Government of Somalia-1991",1,1,0,0,1,0,0
"South Korea","Government of South Korea","0","Repression of Jeju and Yeosu-Suncheon Rebellion",1,0,NA,"0",NA,1948,1,"South Korea",732,732,NA,1,0,"01/04/48","31/12/48",16092,"Mass atrocity endings project","Communist supporters/sympathisers","16092","31092","16092",0,NA,NA,0,NA,NA,1,"Communist supporters/sympathisers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16092,"Rebellions succesfully repressed by the government",0,0,0,0,1,0,"0",NA,NA,NA,NA,NA,"1","1","Jeju and Yeosu-Suncheon Rebellion","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Communist supporters","0",NA,NA,NA,"South Korea-Government of South Korea-1948",1,4,1,0,4,1,1
"South Korea","Government of South Korea","0","Execution of communist supporters",1,0,NA,"1","Korean War",1950,1,"South Korea",732,732,NA,1,0,"01/01/50","31/12/51",1e+05,"Atrocities, Massacres, and War Crimes : An Encyclopedia","Communist supporters/sympathisers","100000","300000","100000",0,NA,NA,0,NA,NA,1,"Communist supporters/sympathisers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102700,"Continued into 1950",NA,NA,NA,NA,NA,NA,"1","UN-mandated forces",NA,NA,NA,NA,"1","1","Invasion of the South by North Korea","0",NA,"0",NA,"0",NA,"0",NA,"1","North Korea","0",NA,"0",NA,NA,NA,"South Korea-Government of South Korea-1950",1,4,1,0,4,1,1
"South Korea","Government of South Korea","0","Execution of communist supporters",1,0,NA,"1","Korean War",1951,1,"South Korea",732,732,NA,1,0,"01/01/50","31/12/51",2700,"Atrocities, Massacres, and War Crimes : An Encyclopedia","Communist supporters/sympathisers","2700","2700","2700",0,NA,NA,0,NA,NA,1,"Communist supporters/sympathisers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102700,"Majority of known communist sympathizers already killed",0,0,0,0,1,0,"1","UN-mandated forces",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Korea-Government of South Korea-1950",2,4,1,0,4,1,0
"South Sudan","Government of South Sudan","0","South Sudan Civil War",1,1,"South Sudan Civil War","0",NA,2013,1,"South Sudan",626,626,NA,1,0,"15/12/13",NA,749,"UCDP Estimate","Nuer","580","749","580",1,"Nuer","62608000",0,NA,NA,1,"SPLA-IO Supporting","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877,"Ongoing",NA,NA,NA,NA,NA,NA,"1","UNMISS",NA,"1",NA,NA,"1","1","Coup Attempt by Riek Machar","0",NA,"0",NA,"0",NA,"1","Dinka Pres Guard attack Nuer Pres Guard","1","GoSS/SPLA","1","Riek Machar/SPLA/IO","0",NA,NA,NA,"South Sudan-Government of South Sudan-2013",1,4,1,0,4,1,1
"South Sudan","Government of South Sudan","0","South Sudan Civil War",1,1,"South Sudan Civil War","0",NA,2014,1,"South Sudan",626,626,NA,1,0,"15/12/13",NA,211,"UCDP estimate","Nuer","205","211","205",1,"Nuer","62608000",0,NA,NA,1,"SPLA/IO supporting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877,"Ongoing",NA,NA,NA,NA,NA,NA,"1","UNMISS UPDF",NA,"1.800,000",NA,NA,"1","1","Coup Attempt by Riek Machar","0",NA,"0",NA,"0",NA,"1","Dinka Pres Guard attack Nuer Pres Guard","1","GoSS/SPLA","1","Riek Machar/SPLA/IO","0",NA,NA,NA,"South Sudan-Government of South Sudan-2013",2,4,1,0,4,1,0
"South Sudan","Government of South Sudan","0","South Sudan Civil War",1,1,"South Sudan Civil War","0",NA,2015,1,"South Sudan",626,626,NA,1,0,"15/12/13",NA,529,"UCDP estimate","Nuer","341","529","332",1,"Nuer","62608000",0,NA,NA,1,"SPLA/IO supporting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877,"Ongoing",NA,NA,NA,NA,NA,NA,"1","UNMISS UPDF",NA,"1.800,000",NA,NA,"1","1","Coup Attempt by Riek Machar","0",NA,"0",NA,"0",NA,"1","Dinka Pres Guard attack Nuer Pres Guard","1","GoSS/SPLA","1","Riek Machar/SPLA/IO","0",NA,NA,NA,"South Sudan-Government of South Sudan-2013",3,4,1,0,4,1,0
"South Sudan","Government of South Sudan","0","South Sudan Civil War",1,1,"South Sudan Civil War","0",NA,2016,1,"South Sudan",626,626,NA,1,0,"15/12/13",NA,144,"UCDP estimate","Nuer","110","144","110",1,"Nuer","62508000",0,NA,NA,1,"SPLA/IO supporting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877,"Ongoing",NA,NA,NA,NA,NA,NA,"1","UNMISS UPDF",NA,"1.800,000",NA,NA,"1","1","Coup Attempt by Riek Machar","0",NA,"0",NA,"0",NA,"1","Dinka Pres Guard attack Nuer Pres Guard","1","GoSS/SPLA","1","Riek Machar/SPLA/IO","0",NA,NA,NA,"South Sudan-Government of South Sudan-2013",4,4,1,0,4,1,0
